Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;1;1;9070;1;1;1;1;1;1;4;9;2;1;0;0;1;1;0;19;0;0;6;7;5;11.4;0;0;6;10;3;11.0;3;0;3;2;Enrolled
1;1;1;9773;1;1;1;1;19;37;9;9;1;0;0;0;1;1;0;19;0;0;6;8;6;12.833333333333334;0;0;6;8;6;13.333333333333334;0;3;3;0;Graduate
1;39;1;9003;1;1;1;1;37;37;6;6;0;0;0;1;0;1;0;28;0;4;10;19;8;11.88888888888889;0;2;8;17;5;11.6;1;3;3;0;Dropout
1;18;1;9130;1;1;2;1;38;19;9;5;1;1;0;0;1;0;1;18;0;0;5;7;4;11.5;0;0;5;5;5;12.4;0;1;2;2;Graduate
2;39;1;8014;0;1;2;1;34;34;90;90;1;0;0;0;0;0;0;51;0;0;6;13;4;11.25;0;0;6;12;0;0.0;1;1;2;2;Dropout
1;43;1;9991;0;12;2;1;12;12;9;9;1;0;0;0;1;1;0;28;0;7;13;13;7;10.285714285714286;0;5;11;13;5;10.6;0;1;2;2;Dropout
1;1;2;9085;1;1;1;1;37;19;9;8;2;0;0;0;1;0;0;20;0;0;5;7;4;11.75;0;0;5;9;2;10.5;0;0;3;2;Enrolled
1;17;6;9556;1;1;1;1;1;1;4;5;1;1;0;0;1;0;0;19;0;0;7;12;5;12.1;0;0;7;0;0;0.0;0;3;0;2;Dropout
1;1;2;9085;1;1;1;1;1;38;5;5;1;1;0;0;1;0;0;18;0;0;5;10;5;14.333333333333334;2;0;5;8;5;13.0;1;0;0;0;Graduate
1;17;6;9238;1;1;1;1;1;38;4;7;1;0;0;0;1;0;1;18;0;0;6;7;6;12.142857142857142;0;0;6;6;6;13.333333333333334;0;3;0;2;Graduate
1;39;1;9070;1;1;1;1;1;19;4;4;0;1;0;0;1;0;0;24;0;0;6;6;6;15.166666666666666;0;0;6;6;2;15.5;0;3;3;0;Graduate
1;17;6;9254;1;1;0;1;1;19;4;5;1;1;0;0;1;1;0;19;0;0;6;13;5;10.8;0;0;6;12;3;10.0;0;0;0;0;Enrolled
1;1;6;9147;1;1;2;1;38;37;7;7;2;0;1;0;1;1;0;21;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;1;2;2;Dropout
1;1;5;9670;1;1;1;1;4;1;4;10;1;1;0;0;1;0;0;18;0;0;6;10;4;11.25;0;0;6;11;5;12.2;0;0;2;3;Enrolled
1;1;2;9147;1;1;2;1;19;1;5;10;1;0;0;0;1;1;0;20;0;0;5;9;4;10.2;0;0;5;6;3;11.0;0;3;3;0;Enrolled
1;17;2;9147;1;1;2;1;37;19;9;8;1;1;0;0;1;0;1;18;0;0;5;8;5;11.8;0;0;5;10;5;11.6;3;3;1;1;Graduate
1;1;6;9500;1;1;0;1;1;3;2;2;0;1;1;0;1;0;0;22;0;0;7;9;5;13.928;0;0;8;9;7;14.342857142857142;0;1;1;3;Graduate
1;44;1;9003;1;39;2;1;3;19;2;6;2;0;0;0;1;1;0;20;0;0;6;6;0;0.0;0;0;6;8;0;0.0;0;3;3;0;Dropout
1;1;1;9085;1;1;2;1;38;38;9;10;2;1;0;0;1;0;0;18;0;0;5;7;3;12.333333333333334;0;0;5;9;5;12.6;0;1;2;2;Graduate
4;43;1;9670;1;1;2;1;37;37;9;6;0;0;0;0;1;0;0;40;0;4;8;8;8;11.625;0;3;7;12;5;11.2;0;0;0;0;Graduate
1;17;2;9254;1;1;1;1;19;19;5;7;1;0;0;0;1;1;1;18;0;0;6;12;3;10.666666666666666;0;0;6;9;4;12.0;0;3;3;0;Enrolled
1;1;1;9238;1;1;2;1;3;38;1;5;2;1;0;0;1;0;0;22;0;0;6;11;4;12.5;1;0;6;13;3;13.666666666666666;0;0;0;0;Enrolled
1;1;1;9853;1;1;1;1;19;19;5;5;1;0;0;0;1;0;1;19;0;0;6;7;6;13.428571428571429;0;0;6;6;6;13.166666666666666;0;3;3;0;Graduate
1;1;1;9853;1;1;3;1;37;19;9;8;2;0;0;1;1;0;0;18;0;0;6;10;5;13.0;0;0;6;10;4;11.5;0;2;3;1;Dropout
1;1;2;9773;1;1;2;1;3;3;3;2;2;1;0;0;1;0;0;20;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;3;1;1;Dropout
1;39;1;9991;0;1;1;1;1;38;4;9;1;0;0;0;1;1;0;25;0;0;5;7;0;0.0;0;0;5;8;0;0.0;0;3;1;1;Dropout
1;17;1;9003;1;1;2;1;38;37;9;9;1;1;0;0;1;0;0;21;0;12;18;22;18;11.88888888888889;1;11;13;13;13;11.461538461538462;0;3;3;0;Graduate
1;18;1;9003;1;1;2;1;1;38;9;6;0;0;0;0;1;1;0;21;0;5;11;16;9;11.9;0;3;9;14;8;12.25;0;3;3;0;Graduate
1;1;1;9500;1;1;1;1;38;37;9;7;1;1;0;0;1;0;1;20;0;0;8;8;7;13.817142857142857;0;0;8;8;7;13.817142857142857;0;1;2;2;Graduate
1;1;5;9500;1;1;1;1;3;19;4;8;1;1;0;0;1;0;0;19;0;0;7;11;5;11.716666666666669;0;0;7;8;5;13.7;0;3;0;2;Enrolled
1;39;1;9254;1;19;2;1;19;1;9;5;0;0;0;1;0;1;0;36;0;0;5;10;0;0.0;0;0;5;5;0;0.0;0;3;3;0;Dropout
2;39;1;9991;0;19;2;1;37;1;5;5;2;0;0;0;1;1;0;44;0;0;5;9;3;11.333333333333334;0;0;5;8;5;11.142857142857142;0;3;0;2;Dropout
1;43;1;9773;1;1;1;1;1;1;4;5;1;0;0;0;1;0;0;21;0;0;6;8;6;11.714285714285714;0;0;6;7;6;12.0;0;0;3;2;Graduate
1;17;2;9773;1;1;1;1;37;38;5;5;2;1;0;1;0;0;0;18;0;0;6;9;5;12.2;0;0;6;9;4;11.75;0;1;2;2;Dropout
1;1;2;9670;1;1;0;1;19;19;9;9;1;1;0;0;1;0;0;18;0;0;6;9;4;13.2;0;0;6;10;5;12.8;0;2;1;3;Graduate
1;44;1;9003;1;39;2;1;3;2;2;2;2;0;0;0;1;1;0;25;0;9;14;16;14;12.428571428571429;0;3;9;13;6;10.857142857142858;0;3;3;0;Dropout
1;10;2;9085;1;1;3;22;19;1;4;9;3;0;0;0;1;0;0;18;1;0;6;10;6;13.5;0;0;6;12;6;12.0;0;2;1;3;Graduate
1;17;1;9773;1;1;1;1;3;3;2;3;1;1;0;0;1;1;0;19;0;0;6;12;4;10.8;0;0;6;14;3;11.0;0;3;0;2;Dropout
1;1;4;9500;1;1;1;1;1;1;3;3;1;1;0;0;1;0;0;21;0;0;7;8;7;14.69625;0;0;8;9;8;14.622222222222224;0;2;1;3;Graduate
1;39;1;9085;1;1;1;1;37;19;9;7;2;1;0;0;1;0;0;28;0;0;5;13;4;11.25;1;0;5;11;4;10.5;0;2;3;1;Enrolled
1;51;1;9500;1;1;1;1;19;1;5;9;2;0;0;0;1;0;1;19;0;0;7;9;5;13.85;0;0;8;9;7;12.19285714285714;0;1;1;3;Graduate
1;17;1;171;1;1;2;1;1;38;9;9;2;1;0;1;1;0;0;22;0;12;17;19;12;11.833333333333334;0;10;17;22;11;11.25;0;1;1;3;Enrolled
1;39;1;9991;0;1;1;1;37;37;9;9;1;0;0;0;1;0;0;31;0;0;5;8;4;11.0;0;0;5;6;5;11.2;0;0;3;2;Graduate
1;1;1;9853;1;1;2;1;19;1;9;1;2;0;0;0;1;0;0;18;0;0;6;8;5;12.8;0;0;6;14;3;10.0;0;0;0;0;Enrolled
1;39;1;171;1;1;2;1;37;38;175;193;2;0;0;0;0;0;0;32;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;3;1;1;Dropout
1;17;1;9070;1;1;1;1;19;38;4;0;1;1;0;0;1;1;0;20;0;0;6;9;6;10.666666666666666;1;0;6;6;5;11.2;0;0;3;2;Graduate
1;1;1;9070;1;1;2;1;37;37;9;9;1;1;0;1;1;0;1;20;0;0;6;9;6;13.333333333333334;0;0;6;10;6;14.666666666666666;0;2;3;1;Graduate
6;39;2;9147;1;1;2;1;37;37;9;9;0;0;0;0;1;0;0;47;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;0;0;0;Dropout
1;1;3;9500;1;1;1;1;19;37;9;9;1;1;0;0;1;0;0;20;0;0;7;7;7;13.775714285714288;0;0;8;8;8;15.599999999999998;0;2;1;3;Graduate
1;17;1;9254;1;1;0;1;37;37;7;7;0;0;0;0;1;0;0;19;0;0;6;8;5;11.8;0;0;6;8;5;11.6;0;1;2;2;Graduate
5;43;1;9500;1;1;1;1;1;38;5;5;1;0;0;0;1;0;1;18;0;0;8;8;7;11.857142857142858;0;0;8;8;7;11.857142857142858;0;2;3;1;Graduate
1;1;2;9254;1;1;1;1;19;1;9;8;1;0;0;0;1;1;0;21;0;0;6;8;3;12.0;0;0;6;9;1;11.0;0;3;3;0;Dropout
2;39;1;9085;1;19;2;1;19;19;9;5;0;1;0;0;1;0;0;26;0;0;6;21;3;12.666666666666666;0;0;6;15;2;11.0;0;3;3;0;Dropout
2;39;1;8014;0;1;2;1;19;1;4;8;2;0;0;0;1;1;0;41;0;6;10;10;10;12.5;0;3;7;7;7;12.142857142857142;0;1;2;2;Graduate
1;1;5;9500;1;1;1;1;1;1;3;8;1;1;0;0;1;0;0;18;0;0;7;9;6;12.183333333333332;0;0;7;9;6;11.783333333333331;0;3;1;1;Enrolled
1;39;1;9500;1;19;2;1;1;19;4;10;1;1;0;0;1;0;0;27;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;1;1;3;Dropout
1;1;3;9500;1;1;2;1;38;19;7;9;1;1;0;0;1;1;1;20;0;0;8;8;7;13.024285714285714;0;0;8;8;7;13.024285714285714;0;1;2;2;Graduate
1;44;1;9085;1;39;1;1;3;1;2;9;2;1;0;0;1;0;0;21;0;1;6;13;3;11.75;0;1;6;13;5;12.333333333333334;0;2;1;3;Enrolled
1;39;1;9670;1;1;1;1;38;37;7;7;2;0;0;0;1;1;0;24;0;0;6;15;4;10.5;0;0;6;16;4;12.5;0;3;3;0;Dropout
2;39;1;9147;1;1;0;1;37;37;9;5;3;0;0;0;1;1;0;45;0;0;5;6;5;14.833333333333334;0;0;5;5;5;14.8;0;3;3;0;Graduate
1;17;1;9085;1;1;2;1;38;38;5;3;2;0;0;0;1;0;0;19;0;0;5;7;5;13.0;1;0;5;7;5;13.333333333333334;0;0;3;2;Graduate
1;1;1;9254;1;1;2;1;2;37;1;1;2;1;0;0;1;0;0;19;0;0;6;9;5;13.4;0;0;6;16;2;13.5;0;1;2;2;Enrolled
1;1;1;9070;1;1;2;1;3;3;9;9;2;1;0;1;0;0;1;19;0;0;6;6;6;11.833333333333334;0;0;6;8;6;12.875;0;1;2;2;Graduate
1;1;6;9773;1;1;1;1;1;1;5;4;1;0;0;0;1;1;0;19;0;0;6;7;5;13.6;0;0;6;8;5;12.666666666666666;0;3;3;0;Graduate
1;39;1;8014;0;1;1;1;37;11;9;10;2;0;0;0;1;0;0;27;0;0;6;8;5;11.0;0;0;6;7;6;11.166666666666666;0;1;1;3;Graduate
1;1;1;9773;1;1;1;1;1;19;4;4;1;0;0;0;1;1;1;19;0;0;6;10;4;14.0;0;0;6;9;6;12.333333333333334;0;0;0;0;Graduate
1;43;2;9500;1;1;1;1;37;34;90;0;1;0;0;1;1;0;0;22;0;11;14;14;12;12.333333333333334;2;11;14;14;12;12.333333333333334;2;0;3;2;Graduate
1;39;1;9147;1;19;0;1;38;19;7;9;2;0;0;1;0;1;0;28;0;0;5;7;1;11.0;0;0;5;9;0;0.0;0;1;2;2;Dropout
1;1;3;9238;1;1;1;1;38;19;5;8;1;1;0;0;1;0;0;19;0;0;6;7;6;12.285714285714286;0;0;6;7;6;12.833333333333334;0;2;1;3;Graduate
1;42;1;8014;0;1;2;1;19;2;4;6;2;0;0;0;1;0;0;26;0;0;6;10;3;11.666666666666666;0;0;6;8;5;12.0;0;0;0;0;Graduate
1;17;4;9238;1;1;1;1;19;19;4;7;1;1;0;0;1;0;0;19;0;0;6;7;6;12.0;0;0;6;7;6;12.428571428571429;0;1;1;3;Graduate
1;44;1;9003;1;39;2;1;2;1;4;6;2;0;0;0;1;1;0;21;0;0;6;12;5;12.142857142857142;0;0;6;11;5;11.666666666666666;0;3;0;2;Graduate
1;44;1;9085;1;39;2;1;1;19;3;3;2;1;0;0;1;0;0;21;0;2;6;7;6;13.0;0;1;6;15;4;12.8;0;2;1;3;Graduate
1;1;3;9238;1;1;1;1;38;37;8;8;1;1;0;0;1;0;1;19;0;0;6;7;6;11.714285714285714;0;0;6;6;6;11.833333333333334;0;3;0;2;Graduate
1;17;2;9500;1;1;2;1;19;19;9;10;2;1;0;0;1;0;0;19;0;0;7;7;7;14.125714285714285;0;0;8;8;8;14.36875;0;1;1;3;Graduate
1;17;2;9119;1;1;2;1;1;1;4;4;2;1;0;1;1;1;0;18;0;0;5;10;1;12.0;0;0;5;7;3;10.666666666666666;2;0;3;2;Dropout
1;43;1;33;1;19;2;1;38;38;4;4;2;0;0;1;1;1;0;35;0;3;10;18;6;12.666666666666666;0;1;9;11;3;12.0;2;3;1;1;Dropout
1;17;3;9500;1;1;1;1;37;37;4;3;2;1;0;0;1;0;0;20;0;0;7;7;6;13.383333333333333;0;0;7;7;6;13.383333333333333;0;0;3;2;Graduate
1;1;1;9773;1;1;2;1;19;38;4;10;2;1;0;0;1;0;0;18;0;0;6;7;6;12.666666666666666;0;0;6;8;4;12.25;0;0;3;2;Enrolled
1;1;1;9238;1;1;2;1;1;1;4;4;1;0;0;0;1;0;0;18;0;0;6;7;6;14.0;0;0;6;7;6;14.0;0;1;2;2;Graduate
1;39;1;9991;0;1;2;1;1;1;4;2;2;0;0;0;1;0;0;25;0;0;5;12;4;12.5;0;0;5;10;4;11.0;0;3;0;2;Enrolled
1;1;2;9070;1;1;1;1;37;37;9;9;1;1;0;0;1;1;1;21;0;0;6;6;6;13.166666666666666;0;0;6;8;6;13.285714285714286;0;0;2;3;Graduate
1;1;1;9500;1;1;2;1;1;19;4;4;1;0;0;0;1;1;0;19;0;0;7;7;7;12.2;0;0;7;7;7;12.2;0;0;3;2;Enrolled
1;1;1;171;1;1;3;1;3;4;2;5;3;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;1;3;Graduate
1;1;1;9670;1;1;2;1;1;1;5;9;1;0;0;0;1;1;1;18;0;0;6;8;6;12.166666666666666;0;0;6;7;5;13.0;0;3;0;2;Graduate
1;1;2;9085;1;1;1;1;1;1;193;101;1;0;0;0;1;0;0;19;0;0;6;8;6;14.0;0;0;6;18;3;12.666666666666666;0;2;1;3;Graduate
1;39;1;9130;1;19;2;1;19;3;9;2;2;1;0;1;1;1;0;24;0;0;6;13;5;13.142857142857142;0;0;6;15;3;12.666666666666666;0;3;1;1;Dropout
1;1;1;9130;1;1;1;1;3;19;2;9;1;1;0;0;1;1;0;18;0;0;6;8;6;13.714285714285714;0;0;6;7;5;13.333333333333334;0;3;3;0;Dropout
1;17;1;9238;1;1;2;1;1;1;5;6;2;0;0;0;1;0;1;20;0;0;6;9;6;11.333333333333334;0;0;6;6;6;12.333333333333334;0;1;2;2;Graduate
1;18;1;9500;1;1;2;1;1;38;4;5;2;1;0;0;1;0;1;19;0;0;7;8;6;13.741666666666667;0;0;8;9;7;14.9125;0;3;1;1;Graduate
1;17;2;9991;0;1;1;1;37;19;9;4;1;0;0;0;1;1;0;23;0;0;5;6;4;13.0;0;0;5;5;5;13.0;0;0;3;2;Graduate
2;1;1;9147;1;1;2;1;38;37;9;8;2;1;0;0;1;0;0;34;0;0;5;7;2;10.0;0;0;5;6;4;12.0;0;0;3;2;Dropout
1;1;1;9254;1;1;1;1;1;19;4;4;1;0;0;0;1;1;0;18;0;0;6;8;6;13.571428571428571;0;0;6;7;5;11.8;0;0;2;3;Graduate
1;17;1;9085;1;1;1;1;38;38;4;9;1;0;0;0;1;0;0;20;0;0;6;8;6;13.285714285714286;0;0;6;16;6;11.8;0;2;1;3;Graduate
1;7;1;9556;1;3;2;1;3;3;2;2;2;0;0;1;0;1;0;38;0;0;7;8;3;12.666666666666666;0;0;5;5;0;0.0;0;3;0;2;Dropout
1;1;2;9085;1;1;2;1;40;4;2;2;2;1;0;0;1;0;0;18;0;0;6;7;6;15.666666666666666;0;0;6;6;6;14.833333333333334;0;0;2;3;Graduate
1;1;1;9500;1;1;2;1;37;38;9;9;2;1;0;0;1;1;1;19;0;0;7;7;7;13.7;0;0;8;9;8;14.022222222222222;0;3;1;1;Graduate
1;17;6;9670;1;1;1;1;1;14;4;5;1;1;0;0;1;0;0;18;0;0;5;7;4;11.4;0;0;5;5;4;11.25;0;0;0;0;Graduate
4;7;1;9238;1;40;1;1;34;34;99;99;2;0;0;1;1;0;0;41;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;1;1;3;Dropout
1;18;1;9500;1;1;1;1;38;37;5;5;1;0;0;0;1;0;0;20;0;0;7;13;6;11.7725;0;0;8;9;7;12.33;0;3;3;0;Graduate
1;1;4;9500;1;1;2;1;3;19;1;5;2;1;0;0;1;0;0;18;0;0;8;8;8;13.76125;0;0;8;8;8;13.76125;0;0;0;0;Graduate
1;17;1;9670;1;1;1;1;1;1;4;4;0;1;0;0;1;0;1;19;0;0;6;7;6;13.285714285714286;0;0;6;9;5;14.6;0;2;1;3;Enrolled
1;17;1;9670;1;1;1;1;1;1;3;3;1;1;0;0;1;0;1;18;0;0;6;7;6;13.833333333333334;0;0;6;11;6;13.5;0;0;2;3;Graduate
1;39;1;9003;1;1;1;1;38;38;9;9;2;0;0;1;0;1;0;28;0;5;11;14;11;15.090909090909092;0;5;10;11;10;15.0;0;1;1;3;Dropout
1;1;1;9147;1;1;1;1;38;38;9;9;1;0;0;0;1;0;1;18;0;0;5;5;5;10.6;0;0;5;5;5;11.8;0;2;1;3;Graduate
1;39;1;9556;1;19;0;1;37;38;9;9;1;0;0;0;1;0;0;29;0;0;7;9;1;10.0;0;0;7;0;0;0.0;0;2;3;1;Dropout
1;7;1;8014;0;40;1;1;19;1;5;10;2;1;0;1;0;0;0;23;0;7;12;12;11;14.0;0;4;10;11;8;14.625;0;3;0;2;Dropout
1;17;1;171;1;1;1;1;1;1;4;10;2;0;0;0;0;1;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;2;2;Dropout
1;17;1;9238;1;1;2;1;3;1;3;4;2;1;0;0;1;0;0;18;0;0;6;8;6;11.75;0;0;6;10;5;12.0;0;2;3;1;Graduate
1;42;1;9500;1;1;0;1;1;3;9;10;2;1;0;0;1;1;0;23;0;0;8;8;8;12.5075;0;0;8;8;8;12.5075;0;0;0;0;Graduate
1;39;1;9130;1;40;1;1;3;3;2;2;2;1;0;0;1;0;0;27;0;0;6;9;5;13.0;0;5;11;13;10;12.9;0;2;1;3;Dropout
1;17;2;9556;1;1;1;1;37;37;5;5;1;1;0;0;1;0;0;32;0;0;7;7;0;0.0;0;0;8;8;0;0.0;0;3;1;1;Dropout
1;17;2;9147;1;1;1;1;1;38;5;7;1;1;0;0;1;1;0;20;0;0;5;8;2;10.5;0;0;5;11;4;12.25;0;1;2;2;Enrolled
1;1;1;9500;1;1;1;1;37;37;9;9;1;0;0;0;1;1;0;24;0;0;7;7;6;13.3;0;0;7;7;6;13.3;0;0;3;2;Graduate
1;1;4;9500;1;1;1;1;12;1;5;10;1;0;0;0;1;0;1;19;0;0;7;9;5;14.06;0;0;7;9;7;11.242857142857142;0;2;1;3;Enrolled
1;17;4;9500;1;1;1;1;38;19;5;7;1;0;0;0;1;0;1;19;0;0;7;8;6;13.579999999999998;0;0;8;8;8;12.93625;0;3;3;0;Graduate
1;1;1;9500;1;1;2;1;37;37;9;9;2;1;0;0;1;1;1;18;0;0;7;7;6;13.516666666666666;0;0;7;7;6;13.516666666666666;0;0;3;2;Graduate
1;39;1;9085;1;19;2;1;37;37;9;9;0;1;0;1;0;0;1;26;0;0;6;7;0;0.0;0;0;6;6;0;0.0;0;3;0;2;Dropout
1;1;1;171;1;1;2;41;1;1;9;7;3;1;0;0;0;0;0;19;1;6;12;12;12;15.25;0;4;11;12;11;15.0;0;0;2;3;Graduate
1;1;1;171;1;1;2;1;38;19;9;9;2;1;0;0;1;1;1;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;3;0;2;Graduate
1;17;4;9119;1;1;1;1;34;36;0;5;1;1;0;0;1;1;0;18;0;0;5;9;3;11.666666666666666;0;0;5;10;3;11.333333333333334;4;0;3;2;Dropout
1;39;2;9147;1;1;2;1;19;5;4;1;0;1;0;0;1;1;0;24;0;0;5;8;3;10.666666666666666;1;0;5;5;1;14.0;0;0;0;0;Dropout
1;17;5;9773;1;1;0;1;19;12;7;3;1;1;0;0;1;0;0;22;0;0;6;7;6;13.571428571428571;0;0;6;7;6;15.285714285714286;0;3;0;2;Graduate
2;18;2;8014;0;1;2;1;37;37;9;10;1;0;0;1;0;0;0;39;0;0;5;5;0;0.0;0;0;4;4;0;0.0;0;0;0;0;Dropout
1;1;4;9500;1;1;1;1;19;19;9;9;1;1;0;0;1;0;0;19;0;0;7;8;6;11.658333333333331;0;0;8;11;6;12.416666666666666;0;2;1;3;Graduate
1;1;1;9500;1;1;2;1;38;37;9;7;2;1;0;0;1;1;1;18;0;0;7;7;6;13.183333333333332;0;0;7;7;6;13.183333333333332;0;0;3;2;Graduate
1;1;1;9500;1;1;2;1;19;19;4;9;2;0;0;0;1;0;1;18;0;0;7;9;7;15.116666666666667;0;0;8;9;8;16.168888888888887;0;3;3;0;Graduate
1;1;1;9070;1;1;1;1;4;19;3;5;1;1;0;0;1;0;0;19;0;0;6;6;6;12.666666666666666;0;0;6;8;5;11.4;0;2;1;3;Graduate
1;7;1;8014;0;3;1;1;19;37;5;3;1;0;0;0;1;0;0;32;0;7;11;13;11;13.454545454545457;0;5;11;13;7;12.428571428571429;0;2;3;1;Graduate
1;15;1;9147;1;1;1;26;1;1;2;3;2;0;0;0;1;0;0;19;1;0;5;10;4;12.0;0;0;5;6;5;11.4;0;1;1;3;Graduate
4;39;2;8014;0;1;2;1;37;38;7;5;1;0;0;0;1;0;1;41;0;0;6;8;6;11.333333333333334;0;0;6;9;6;11.333333333333334;0;1;2;2;Graduate
1;1;1;9773;1;1;2;1;19;37;9;9;2;1;1;0;1;0;0;19;0;0;6;10;5;11.8;0;0;6;10;5;12.0;0;1;2;2;Graduate
1;43;2;9500;1;1;1;1;41;3;2;2;1;0;0;0;1;0;0;21;0;0;8;12;6;11.68;0;0;8;12;6;11.68;0;1;2;2;Graduate
1;17;1;9085;1;1;2;1;1;19;4;10;1;1;0;0;1;0;0;18;0;0;5;8;4;11.0;1;0;5;8;3;14.0;0;2;3;1;Graduate
1;39;1;9500;1;1;1;1;37;37;9;8;0;0;0;0;1;1;0;36;0;0;7;18;0;0.0;0;0;7;7;0;0.0;0;3;0;2;Dropout
1;1;1;9670;1;1;0;1;37;19;9;9;0;1;0;0;1;0;0;22;0;0;5;7;3;12.666666666666666;0;0;5;6;4;12.0;0;0;3;2;Enrolled
1;17;4;9070;1;1;2;1;1;3;4;1;3;1;0;0;1;0;0;20;0;0;6;7;6;11.5;0;0;6;6;6;12.0;0;3;1;1;Graduate
1;17;1;171;1;1;1;1;1;1;7;3;2;1;0;0;1;0;0;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;3;3;0;Enrolled
1;17;2;9119;1;1;1;1;1;19;9;8;1;0;0;0;1;1;1;18;0;0;5;8;4;13.5;0;0;6;10;6;13.625;0;1;1;3;Enrolled
2;44;1;9991;0;39;1;1;1;37;4;9;2;0;0;0;0;0;0;21;0;0;5;12;3;11.333333333333334;0;0;5;10;1;13.0;0;3;3;0;Dropout
1;39;1;9085;1;12;2;1;37;37;10;9;2;0;0;0;1;1;0;51;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;2;1;3;Dropout
1;39;1;9773;1;1;1;1;1;19;1;3;3;0;0;0;1;1;0;36;0;0;6;7;6;15.285714285714286;0;0;6;6;6;16.5;0;1;2;2;Graduate
1;1;1;171;1;1;1;1;3;3;2;2;1;1;0;0;1;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;3;1;1;Dropout
1;17;2;9254;1;1;1;1;19;19;9;7;1;1;0;1;1;0;0;21;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;1;1;3;Dropout
1;1;2;9085;1;1;2;1;1;38;9;8;2;1;0;0;1;0;1;18;0;0;6;7;6;13.833333333333334;0;0;6;10;6;13.714285714285714;0;0;2;3;Graduate
4;39;1;9991;0;1;1;1;37;37;9;9;2;0;0;0;1;1;0;29;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;0;3;2;Enrolled
1;17;4;9119;1;1;2;1;1;3;1;4;2;1;0;0;1;1;0;19;0;0;5;6;5;14.6;0;0;5;5;5;15.2;0;0;2;3;Dropout
1;17;3;9085;1;1;2;1;37;38;9;9;1;1;0;0;1;0;0;20;0;0;5;13;3;11.333333333333334;2;0;5;8;5;12.6;0;0;0;0;Enrolled
1;17;1;9991;0;1;2;1;34;34;0;0;3;1;0;1;1;1;0;33;0;0;5;8;2;10.5;0;0;5;5;0;0.0;0;0;3;2;Dropout
1;1;1;9670;1;1;2;1;37;37;9;7;2;1;0;0;1;0;1;18;0;0;6;7;6;13.5;0;0;6;9;5;14.0;0;0;2;3;Graduate
2;39;1;9119;1;1;1;1;34;34;0;0;2;1;0;0;1;1;0;33;0;0;5;14;1;18.0;0;0;5;9;2;13.0;0;0;0;0;Dropout
1;39;1;9130;1;9;2;1;34;36;0;90;0;0;0;0;1;1;0;29;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;0;3;2;Dropout
1;51;1;9070;1;12;2;1;37;19;3;7;0;0;0;1;1;0;0;31;0;2;6;8;5;11.0;0;4;6;12;6;10.166666666666666;0;0;2;3;Enrolled
1;39;1;9085;1;1;2;1;37;37;9;9;1;0;0;0;0;0;0;32;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;1;1;3;Dropout
1;39;1;9003;1;1;1;1;37;37;9;9;0;0;0;1;0;0;0;48;0;0;6;6;0;0.0;0;0;6;6;0;0.0;0;1;1;3;Dropout
1;17;1;9853;1;1;2;1;1;38;4;10;2;1;0;0;1;0;0;18;0;0;6;10;4;13.0;0;0;6;9;5;13.666666666666666;0;0;0;0;Graduate
1;17;2;9500;1;1;1;1;38;1;5;7;1;1;0;0;1;0;1;20;0;0;7;9;6;13.766666666666666;0;0;8;9;8;13.744444444444444;0;3;1;1;Dropout
1;1;1;9070;1;1;2;1;19;37;9;9;2;1;0;0;1;0;1;19;0;0;6;6;6;14.0;0;0;6;8;6;13.125;0;1;2;2;Graduate
1;17;2;9254;1;1;2;1;1;4;4;4;2;0;0;0;1;0;1;18;0;0;6;7;6;11.285714285714286;0;0;6;9;4;13.5;0;3;1;1;Graduate
1;1;1;9147;1;1;1;1;38;37;7;7;2;1;0;0;1;0;0;18;0;0;5;8;4;12.0;0;0;5;8;4;12.25;0;0;0;0;Enrolled
